n,margin,constant,svm_error
100,0.008228327175064467,1.2000000000000002,0.4
100,0.006421460920128042,1.2000000000000002,0.55
100,0.0012998965831856376,1.2000000000000002,0.5
100,0.0023301482966939864,1.2000000000000002,0.35
100,0.012768877834144524,1.2000000000000002,0.6
100,0.009874612307859956,1.2000000000000002,0.7
100,0.01653479037584522,1.2000000000000002,0.4
100,0.007851114265848204,1.2000000000000002,0.6
100,0.0018785138102708381,1.2000000000000002,0.7
100,0.004150734175527383,1.2000000000000002,0.35
100,0.0596282285414358,1.2000000000000002,0.8
100,0.0035773486539024744,1.2000000000000002,0.45
100,0.0006935423378056145,1.2000000000000002,0.5
100,0.006279499045152866,1.2000000000000002,0.65
100,0.004137901626563723,1.2000000000000002,0.6
100,0.006503881616441752,1.2000000000000002,0.5
100,0.0140555480897282,1.2000000000000002,0.45
100,0.01919065344147187,1.2000000000000002,0.65
100,0.006538887183110611,1.2000000000000002,0.45
100,0.0013879985385458423,1.2000000000000002,0.8
100,0.02236927210859728,1.2000000000000002,0.45
100,0.01019180414234243,1.2000000000000002,0.6
100,0.005066265838835646,1.2000000000000002,0.65
100,0.02775224462062472,1.2000000000000002,0.45
100,0.004404569135576304,1.2000000000000002,0.5
100,0.0019564848625330785,1.2000000000000002,0.5
100,0.0010455156004001705,1.2000000000000002,0.45
100,0.011341595393772738,1.2000000000000002,0.55
100,0.004524483237482287,1.2000000000000002,0.4
100,0.0019457810577817806,1.2000000000000002,0.65
100,0.008995253384761162,1.2000000000000002,0.7
100,0.006370759565936329,1.2000000000000002,0.5
100,0.001209003662920714,1.2000000000000002,0.45
100,0.013533703461186122,1.2000000000000002,0.5
100,0.021133748541406084,1.2000000000000002,0.4
100,0.004365417181038105,1.2000000000000002,0.55
100,0.020105963397142625,1.2000000000000002,0.7
100,0.011299504173538064,1.2000000000000002,0.45
100,0.0009372878154575878,1.2000000000000002,0.5
100,0.012119817449914135,1.2000000000000002,0.6
100,0.006572603356484251,1.2000000000000002,0.7
100,0.008727150739351252,1.2000000000000002,0.6
100,0.01265032667192325,1.2000000000000002,0.5
100,0.031273942726430866,1.2000000000000002,0.7
100,0.0227798846881284,1.2000000000000002,0.65
100,0.01670018464517236,1.2000000000000002,0.6
100,0.021893580172163977,1.2000000000000002,0.6
100,0.004534553998008029,1.2000000000000002,0.55
100,0.048350701413329686,1.2000000000000002,0.4
100,0.032234072830390106,1.2000000000000002,0.5
100,6.961037180472962e-05,1.2000000000000002,0.65
100,0.021959573917347066,1.2000000000000002,0.6
100,0.007013707210337919,1.2000000000000002,0.5
100,0.008190099274295684,1.2000000000000002,0.6
100,0.010940213261558803,1.2000000000000002,0.65
100,0.005441810225738414,1.2000000000000002,0.55
100,0.029853287448804902,1.2000000000000002,0.45
100,0.00025335682364098397,1.2000000000000002,0.4
100,0.008458677017190889,1.2000000000000002,0.45
100,0.008334576143204198,1.2000000000000002,0.6
100,0.02114480943292596,1.2000000000000002,0.55
100,0.0052619720463830425,1.2000000000000002,0.4
100,0.006573826808063931,1.2000000000000002,0.35
100,0.011166913518890964,1.2000000000000002,0.5
100,0.0012587898858298621,1.2000000000000002,0.6
100,0.004883362324143135,1.2000000000000002,0.65
100,0.002970946880972849,1.2000000000000002,0.5
100,0.0017700033945128699,1.2000000000000002,0.65
100,0.009468520155589896,1.2000000000000002,0.45
100,0.007129970346383894,1.2000000000000002,0.5
100,0.00014851060522576198,1.2000000000000002,0.5
100,0.007781948032924757,1.2000000000000002,0.65
100,0.014503301240787863,1.2000000000000002,0.75
100,0.007496040547444586,1.2000000000000002,0.45
100,0.0037616085291554495,1.2000000000000002,0.55
100,0.0013705366980539468,1.2000000000000002,0.55
100,0.014676924338764472,1.2000000000000002,0.5
100,0.009244170228199884,1.2000000000000002,0.4
100,0.013180771706485472,1.2000000000000002,0.35
100,0.0008906516201516532,1.2000000000000002,0.7
100,0.0023451794005088416,1.2000000000000002,0.55
100,0.0011567798616947578,1.2000000000000002,0.65
100,0.014138732818017818,1.2000000000000002,0.7
100,0.0015597902694052508,1.2000000000000002,0.65
100,0.0015151798907672527,1.2000000000000002,0.65
100,0.010851932212286758,1.2000000000000002,0.45
100,0.016921888782964908,1.2000000000000002,0.4
100,0.007845199173612993,1.2000000000000002,0.6
100,0.014513858842598074,1.2000000000000002,0.55
100,0.023365933709144627,1.2000000000000002,0.45
100,0.011366985644289502,1.2000000000000002,0.4
100,0.0016926405065841364,1.2000000000000002,0.65
100,0.002919608267085802,1.2000000000000002,0.5
100,0.0020995264682590947,1.2000000000000002,0.5
100,0.003965308487614499,1.2000000000000002,0.65
100,0.014826293164703642,1.2000000000000002,0.8
100,0.018539180522560303,1.2000000000000002,0.4
100,0.008850366660538586,1.2000000000000002,0.45
100,9.550506386406906e-05,1.2000000000000002,0.6
100,0.0007469253204272379,1.2000000000000002,0.45
100,0.008228327175064467,1.2000000000000002,0.6
100,0.006421460920128042,1.2000000000000002,0.6
100,0.0012998965831856376,1.2000000000000002,0.65
100,0.0023301482966939864,1.2000000000000002,0.65
100,0.012768877834144524,1.2000000000000002,0.6
100,0.009874612307859956,1.2000000000000002,0.4
100,0.01653479037584522,1.2000000000000002,0.55
100,0.007851114265848204,1.2000000000000002,0.55
100,0.0018785138102708381,1.2000000000000002,0.45
100,0.004150734175527383,1.2000000000000002,0.7
100,0.0596282285414358,1.2000000000000002,0.8
100,0.0035773486539024744,1.2000000000000002,0.55
100,0.0006935423378056145,1.2000000000000002,0.6
100,0.006279499045152866,1.2000000000000002,0.65
100,0.004137901626563723,1.2000000000000002,0.55
100,0.006503881616441752,1.2000000000000002,0.55
100,0.0140555480897282,1.2000000000000002,0.85
100,0.01919065344147187,1.2000000000000002,0.55
100,0.006538887183110611,1.2000000000000002,0.65
100,0.0013879985385458423,1.2000000000000002,0.6
100,0.02236927210859728,1.2000000000000002,0.6
100,0.01019180414234243,1.2000000000000002,0.55
100,0.005066265838835646,1.2000000000000002,0.6
100,0.02775224462062472,1.2000000000000002,0.55
100,0.004404569135576304,1.2000000000000002,0.7
100,0.0019564848625330785,1.2000000000000002,0.45
100,0.0010455156004001705,1.2000000000000002,0.4
100,0.011341595393772738,1.2000000000000002,0.65
100,0.004524483237482287,1.2000000000000002,0.5
100,0.0019457810577817806,1.2000000000000002,0.65
100,0.008995253384761162,1.2000000000000002,0.4
100,0.006370759565936329,1.2000000000000002,0.5
100,0.001209003662920714,1.2000000000000002,0.75
100,0.013533703461186122,1.2000000000000002,0.45
100,0.021133748541406084,1.2000000000000002,0.5
100,0.004365417181038105,1.2000000000000002,0.65
100,0.020105963397142625,1.2000000000000002,0.65
100,0.011299504173538064,1.2000000000000002,0.45
100,0.0009372878154575878,1.2000000000000002,0.75
100,0.012119817449914135,1.2000000000000002,0.5
100,0.006572603356484251,1.2000000000000002,0.4
100,0.008727150739351252,1.2000000000000002,0.4
100,0.01265032667192325,1.2000000000000002,0.6
100,0.031273942726430866,1.2000000000000002,0.55
100,0.0227798846881284,1.2000000000000002,0.65
100,0.01670018464517236,1.2000000000000002,0.7
100,0.021893580172163977,1.2000000000000002,0.45
100,0.004534553998008029,1.2000000000000002,0.55
100,0.048350701413329686,1.2000000000000002,0.7
100,0.032234072830390106,1.2000000000000002,0.5
100,6.961037180472962e-05,1.2000000000000002,0.45
100,0.021959573917347066,1.2000000000000002,0.65
100,0.007013707210337919,1.2000000000000002,0.65
100,0.008190099274295684,1.2000000000000002,0.65
100,0.010940213261558803,1.2000000000000002,0.5
100,0.005441810225738414,1.2000000000000002,0.45
100,0.029853287448804902,1.2000000000000002,0.45
100,0.00025335682364098397,1.2000000000000002,0.6
100,0.008458677017190889,1.2000000000000002,0.45
100,0.008334576143204198,1.2000000000000002,0.65
100,0.02114480943292596,1.2000000000000002,0.45
100,0.0052619720463830425,1.2000000000000002,0.45
100,0.006573826808063931,1.2000000000000002,0.65
100,0.011166913518890964,1.2000000000000002,0.4
100,0.0012587898858298621,1.2000000000000002,0.65
100,0.004883362324143135,1.2000000000000002,0.4
100,0.002970946880972849,1.2000000000000002,0.6
100,0.0017700033945128699,1.2000000000000002,0.45
100,0.009468520155589896,1.2000000000000002,0.4
100,0.007129970346383894,1.2000000000000002,0.6
100,0.00014851060522576198,1.2000000000000002,0.5
100,0.007781948032924757,1.2000000000000002,0.55
100,0.014503301240787863,1.2000000000000002,0.55
100,0.007496040547444586,1.2000000000000002,0.7
100,0.0037616085291554495,1.2000000000000002,0.6
100,0.0013705366980539468,1.2000000000000002,0.7
100,0.014676924338764472,1.2000000000000002,0.45
100,0.009244170228199884,1.2000000000000002,0.7
100,0.013180771706485472,1.2000000000000002,0.6
100,0.0008906516201516532,1.2000000000000002,0.3
100,0.0023451794005088416,1.2000000000000002,0.75
100,0.0011567798616947578,1.2000000000000002,0.55
100,0.014138732818017818,1.2000000000000002,0.35
100,0.0015597902694052508,1.2000000000000002,0.35
100,0.0015151798907672527,1.2000000000000002,0.5
100,0.010851932212286758,1.2000000000000002,0.6
100,0.016921888782964908,1.2000000000000002,0.35
100,0.007845199173612993,1.2000000000000002,0.5
100,0.014513858842598074,1.2000000000000002,0.4
100,0.023365933709144627,1.2000000000000002,0.85
100,0.011366985644289502,1.2000000000000002,0.5
100,0.0016926405065841364,1.2000000000000002,0.6
100,0.002919608267085802,1.2000000000000002,0.65
100,0.0020995264682590947,1.2000000000000002,0.6
100,0.003965308487614499,1.2000000000000002,0.5
100,0.014826293164703642,1.2000000000000002,0.75
100,0.018539180522560303,1.2000000000000002,0.35
100,0.008850366660538586,1.2000000000000002,0.6
100,9.550506386406906e-05,1.2000000000000002,0.65
100,0.0007469253204272379,1.2000000000000002,0.55
100,0.008228327175064467,1.2000000000000002,0.5
100,0.006421460920128042,1.2000000000000002,0.45
100,0.0012998965831856376,1.2000000000000002,0.5
100,0.0023301482966939864,1.2000000000000002,0.6
100,0.012768877834144524,1.2000000000000002,0.65
100,0.009874612307859956,1.2000000000000002,0.5
100,0.01653479037584522,1.2000000000000002,0.6
100,0.007851114265848204,1.2000000000000002,0.45
100,0.0018785138102708381,1.2000000000000002,0.7
100,0.004150734175527383,1.2000000000000002,0.65
100,0.0596282285414358,1.2000000000000002,0.5
100,0.0035773486539024744,1.2000000000000002,0.4
100,0.0006935423378056145,1.2000000000000002,0.3
100,0.006279499045152866,1.2000000000000002,0.6
100,0.004137901626563723,1.2000000000000002,0.55
100,0.006503881616441752,1.2000000000000002,0.6
100,0.0140555480897282,1.2000000000000002,0.7
100,0.01919065344147187,1.2000000000000002,0.45
100,0.006538887183110611,1.2000000000000002,0.4
100,0.0013879985385458423,1.2000000000000002,0.6
100,0.02236927210859728,1.2000000000000002,0.45
100,0.01019180414234243,1.2000000000000002,0.55
100,0.005066265838835646,1.2000000000000002,0.3
100,0.02775224462062472,1.2000000000000002,0.7
100,0.004404569135576304,1.2000000000000002,0.65
100,0.0019564848625330785,1.2000000000000002,0.6
100,0.0010455156004001705,1.2000000000000002,0.6
100,0.011341595393772738,1.2000000000000002,0.5
100,0.004524483237482287,1.2000000000000002,0.55
100,0.0019457810577817806,1.2000000000000002,0.7
100,0.008995253384761162,1.2000000000000002,0.6
100,0.006370759565936329,1.2000000000000002,0.6
100,0.001209003662920714,1.2000000000000002,0.55
100,0.013533703461186122,1.2000000000000002,0.4
100,0.021133748541406084,1.2000000000000002,0.7
100,0.004365417181038105,1.2000000000000002,0.6
100,0.020105963397142625,1.2000000000000002,0.7
100,0.011299504173538064,1.2000000000000002,0.35
100,0.0009372878154575878,1.2000000000000002,0.45
100,0.012119817449914135,1.2000000000000002,0.35
100,0.006572603356484251,1.2000000000000002,0.55
100,0.008727150739351252,1.2000000000000002,0.45
100,0.01265032667192325,1.2000000000000002,0.55
100,0.031273942726430866,1.2000000000000002,0.45
100,0.0227798846881284,1.2000000000000002,0.7
100,0.01670018464517236,1.2000000000000002,0.5
100,0.021893580172163977,1.2000000000000002,0.65
100,0.004534553998008029,1.2000000000000002,0.4
100,0.048350701413329686,1.2000000000000002,0.5
100,0.032234072830390106,1.2000000000000002,0.6
100,6.961037180472962e-05,1.2000000000000002,0.45
100,0.011238516380038163,1.2000000000000002,0.5
100,0.008159328826738903,1.2000000000000002,0.65
100,0.010205503009318865,1.2000000000000002,0.65
100,0.005714450219065529,1.2000000000000002,0.35
100,0.023925699156395287,1.2000000000000002,0.65
100,0.0002935722777927409,1.2000000000000002,0.55
100,0.004146396984731819,1.2000000000000002,0.6
100,0.0061324066732773,1.2000000000000002,0.5
100,0.009441674352015386,1.2000000000000002,0.55
100,0.00022984137902968036,1.2000000000000002,0.45
100,0.00012398567538391404,1.2000000000000002,0.7
100,0.00336823407288668,1.2000000000000002,0.5
100,0.0007035849802396022,1.2000000000000002,0.35
100,0.011894899023125672,1.2000000000000002,0.65
100,0.0067349108054572185,1.2000000000000002,0.4
100,0.005504277297847911,1.2000000000000002,0.4
100,0.00544632680335398,1.2000000000000002,0.3
100,0.011448841242874461,1.2000000000000002,0.65
100,0.0061882564673934465,1.2000000000000002,0.5
100,0.004497116198509845,1.2000000000000002,0.6
100,0.0018638498381951456,1.2000000000000002,0.45
100,0.007741997117672508,1.2000000000000002,0.55
100,0.0075355247746339196,1.2000000000000002,0.5
100,0.01363989520395222,1.2000000000000002,0.6
100,0.012321155888028673,1.2000000000000002,0.5
100,0.013970660784924038,1.2000000000000002,0.5
100,0.021049223003153907,1.2000000000000002,0.55
100,0.007924435126032511,1.2000000000000002,0.55
100,0.013352343411200812,1.2000000000000002,0.65
100,0.006632295946753988,1.2000000000000002,0.6
100,0.0189886565449294,1.2000000000000002,0.7
100,0.006857090389634869,1.2000000000000002,0.65
100,0.0008631084004037021,1.2000000000000002,0.45
100,0.021535679908645505,1.2000000000000002,0.35
100,0.003960266454611987,1.2000000000000002,0.75
100,0.0017235777410715702,1.2000000000000002,0.45
100,0.002656116604119802,1.2000000000000002,0.55
100,0.0017539353578475533,1.2000000000000002,0.6
100,0.011082047164031333,1.2000000000000002,0.45
100,0.0015080986496837801,1.2000000000000002,0.65
100,0.005270537705476351,1.2000000000000002,0.6
100,0.001561492487558529,1.2000000000000002,0.6
100,0.0036594315444716564,1.2000000000000002,0.55
100,0.001670674425881825,1.2000000000000002,0.5
100,0.019715643289102736,1.2000000000000002,0.35
100,0.006658577178520516,1.2000000000000002,0.65
100,0.002662755048931729,1.2000000000000002,0.55
100,0.016461275964352252,1.2000000000000002,0.55
100,0.01415673558732812,1.2000000000000002,0.45
100,0.006841468586653707,1.2000000000000002,0.6
100,0.003942596891778227,1.2000000000000002,0.45
100,0.01686938568490838,1.2000000000000002,0.55
100,0.02421934584722937,1.2000000000000002,0.65
100,0.012531241906599213,1.2000000000000002,0.5
100,0.029211433572199165,1.2000000000000002,0.65
100,0.014573381920554733,1.2000000000000002,0.45
100,0.004042636761584917,1.2000000000000002,0.65
100,0.002778192662888433,1.2000000000000002,0.55
100,0.004071515978538952,1.2000000000000002,0.4
100,0.035533378399840526,1.2000000000000002,0.65
100,0.01808224768851255,1.2000000000000002,0.7
100,0.004535853633710459,1.2000000000000002,0.5
100,0.013366606382569144,1.2000000000000002,0.55
100,0.008324487106372165,1.2000000000000002,0.55
100,0.0032538754719137154,1.2000000000000002,0.45
100,0.0022240746932468717,1.2000000000000002,0.65
100,0.00280307866176221,1.2000000000000002,0.45
100,0.03600694244205611,1.2000000000000002,0.35
100,0.008344970737071801,1.2000000000000002,0.4
100,0.0025040054198066145,1.2000000000000002,0.75
100,0.009185129370703286,1.2000000000000002,0.4
100,0.00288649259911964,1.2000000000000002,0.4
100,0.02259292442137075,1.2000000000000002,0.5
100,0.003034857753864186,1.2000000000000002,0.5
100,0.0013794126322208135,1.2000000000000002,0.65
100,0.03784540069824039,1.2000000000000002,0.55
100,0.010785159357472918,1.2000000000000002,0.4
100,0.0013865776464089881,1.2000000000000002,0.5
100,0.007636052201326481,1.2000000000000002,0.45
100,0.01469597118697853,1.2000000000000002,0.65
100,0.006746411832370298,1.2000000000000002,0.55
100,0.00703182024249394,1.2000000000000002,0.65
100,0.010429744369165033,1.2000000000000002,0.6
100,0.0248861285421697,1.2000000000000002,0.65
100,0.0016142377793690729,1.2000000000000002,0.55
100,0.010849553778620786,1.2000000000000002,0.45
100,0.010609788616543653,1.2000000000000002,0.75
100,0.006790294195330319,1.2000000000000002,0.55
100,0.0017960473486968828,1.2000000000000002,0.5
100,0.0062293205300383075,1.2000000000000002,0.45
100,0.004423750026896468,1.2000000000000002,0.65
100,0.016440172498993964,1.2000000000000002,0.35
100,0.0006744794599116927,1.2000000000000002,0.35
100,0.007175935180349853,1.2000000000000002,0.6
100,0.009581843053781465,1.2000000000000002,0.75
100,0.008754182761607658,1.2000000000000002,0.5
100,0.006699499722150381,1.2000000000000002,0.5
100,0.021491264709355692,1.2000000000000002,0.5
100,0.011417430184376746,1.2000000000000002,0.6
100,0.030218023049067656,1.2000000000000002,0.65
100,0.011238516380038163,1.2000000000000002,0.6
100,0.008159328826738903,1.2000000000000002,0.4
100,0.010205503009318865,1.2000000000000002,0.4
100,0.005714450219065529,1.2000000000000002,0.55
100,0.023925699156395287,1.2000000000000002,0.55
100,0.0002935722777927409,1.2000000000000002,0.7
100,0.004146396984731819,1.2000000000000002,0.35
100,0.0061324066732773,1.2000000000000002,0.7
100,0.009441674352015386,1.2000000000000002,0.7
100,0.00022984137902968036,1.2000000000000002,0.6
100,0.00012398567538391404,1.2000000000000002,0.65
100,0.00336823407288668,1.2000000000000002,0.55
100,0.0007035849802396022,1.2000000000000002,0.5
100,0.011894899023125672,1.2000000000000002,0.65
100,0.0067349108054572185,1.2000000000000002,0.6
100,0.005504277297847911,1.2000000000000002,0.55
100,0.00544632680335398,1.2000000000000002,0.45
100,0.011448841242874461,1.2000000000000002,0.55
100,0.0061882564673934465,1.2000000000000002,0.5
100,0.004497116198509845,1.2000000000000002,0.45
100,0.0018638498381951456,1.2000000000000002,0.45
100,0.007741997117672508,1.2000000000000002,0.4
100,0.0075355247746339196,1.2000000000000002,0.5
100,0.01363989520395222,1.2000000000000002,0.4
100,0.012321155888028673,1.2000000000000002,0.45
100,0.013970660784924038,1.2000000000000002,0.6
100,0.021049223003153907,1.2000000000000002,0.6
100,0.007924435126032511,1.2000000000000002,0.6
100,0.013352343411200812,1.2000000000000002,0.6
100,0.006632295946753988,1.2000000000000002,0.8
100,0.0189886565449294,1.2000000000000002,0.65
100,0.006857090389634869,1.2000000000000002,0.6
100,0.0008631084004037021,1.2000000000000002,0.45
100,0.021535679908645505,1.2000000000000002,0.4
100,0.003960266454611987,1.2000000000000002,0.6
100,0.0017235777410715702,1.2000000000000002,0.75
100,0.002656116604119802,1.2000000000000002,0.4
100,0.0017539353578475533,1.2000000000000002,0.4
100,0.011082047164031333,1.2000000000000002,0.6
100,0.0015080986496837801,1.2000000000000002,0.65
100,0.005270537705476351,1.2000000000000002,0.4
100,0.001561492487558529,1.2000000000000002,0.45
100,0.0036594315444716564,1.2000000000000002,0.65
100,0.001670674425881825,1.2000000000000002,0.45
100,0.019715643289102736,1.2000000000000002,0.5
100,0.006658577178520516,1.2000000000000002,0.55
100,0.002662755048931729,1.2000000000000002,0.35
100,0.016461275964352252,1.2000000000000002,0.45
100,0.01415673558732812,1.2000000000000002,0.55
100,0.006841468586653707,1.2000000000000002,0.2
100,0.003942596891778227,1.2000000000000002,0.65
100,0.01686938568490838,1.2000000000000002,0.5
100,0.02421934584722937,1.2000000000000002,0.4
100,0.012531241906599213,1.2000000000000002,0.65
100,0.029211433572199165,1.2000000000000002,0.75
100,0.014573381920554733,1.2000000000000002,0.45
100,0.004042636761584917,1.2000000000000002,0.75
100,0.002778192662888433,1.2000000000000002,0.65
100,0.004071515978538952,1.2000000000000002,0.5
100,0.035533378399840526,1.2000000000000002,0.6
100,0.01808224768851255,1.2000000000000002,0.7
100,0.004535853633710459,1.2000000000000002,0.45
100,0.013366606382569144,1.2000000000000002,0.55
100,0.008324487106372165,1.2000000000000002,0.55
100,0.0032538754719137154,1.2000000000000002,0.65
100,0.0022240746932468717,1.2000000000000002,0.55
100,0.00280307866176221,1.2000000000000002,0.45
100,0.03600694244205611,1.2000000000000002,0.55
100,0.008344970737071801,1.2000000000000002,0.7
100,0.0025040054198066145,1.2000000000000002,0.5
100,0.009185129370703286,1.2000000000000002,0.45
100,0.00288649259911964,1.2000000000000002,0.55
100,0.02259292442137075,1.2000000000000002,0.55
100,0.003034857753864186,1.2000000000000002,0.4
100,0.0013794126322208135,1.2000000000000002,0.55
100,0.03784540069824039,1.2000000000000002,0.5
100,0.010785159357472918,1.2000000000000002,0.65
100,0.0013865776464089881,1.2000000000000002,0.45
100,0.007636052201326481,1.2000000000000002,0.6
100,0.01469597118697853,1.2000000000000002,0.6
100,0.006746411832370298,1.2000000000000002,0.45
100,0.00703182024249394,1.2000000000000002,0.6
100,0.010429744369165033,1.2000000000000002,0.5
100,0.0248861285421697,1.2000000000000002,0.55
100,0.0016142377793690729,1.2000000000000002,0.65
100,0.010849553778620786,1.2000000000000002,0.45
100,0.010609788616543653,1.2000000000000002,0.4
100,0.006790294195330319,1.2000000000000002,0.6
100,0.0017960473486968828,1.2000000000000002,0.65
100,0.0062293205300383075,1.2000000000000002,0.5
100,0.004423750026896468,1.2000000000000002,0.45
100,0.016440172498993964,1.2000000000000002,0.55
100,0.0006744794599116927,1.2000000000000002,0.65
100,0.007175935180349853,1.2000000000000002,0.55
100,0.009581843053781465,1.2000000000000002,0.55
100,0.008754182761607658,1.2000000000000002,0.45
100,0.006699499722150381,1.2000000000000002,0.35
100,0.021491264709355692,1.2000000000000002,0.4
100,0.011417430184376746,1.2000000000000002,0.5
100,0.030218023049067656,1.2000000000000002,0.6
100,0.011238516380038163,1.2000000000000002,0.6
100,0.008159328826738903,1.2000000000000002,0.85
100,0.010205503009318865,1.2000000000000002,0.55
100,0.005714450219065529,1.2000000000000002,0.6
100,0.023925699156395287,1.2000000000000002,0.45
100,0.0002935722777927409,1.2000000000000002,0.6
100,0.004146396984731819,1.2000000000000002,0.65
100,0.0061324066732773,1.2000000000000002,0.5
100,0.009441674352015386,1.2000000000000002,0.5
100,0.00022984137902968036,1.2000000000000002,0.5
100,0.00012398567538391404,1.2000000000000002,0.65
100,0.00336823407288668,1.2000000000000002,0.4
100,0.0007035849802396022,1.2000000000000002,0.6
100,0.011894899023125672,1.2000000000000002,0.5
100,0.0067349108054572185,1.2000000000000002,0.45
100,0.005504277297847911,1.2000000000000002,0.35
100,0.00544632680335398,1.2000000000000002,0.6
100,0.011448841242874461,1.2000000000000002,0.65
100,0.0061882564673934465,1.2000000000000002,0.5
100,0.004497116198509845,1.2000000000000002,0.45
100,0.0018638498381951456,1.2000000000000002,0.45
100,0.007741997117672508,1.2000000000000002,0.5
100,0.0075355247746339196,1.2000000000000002,0.45
100,0.01363989520395222,1.2000000000000002,0.5
100,0.012321155888028673,1.2000000000000002,0.5
100,0.013970660784924038,1.2000000000000002,0.75
100,0.021049223003153907,1.2000000000000002,0.7
100,0.007924435126032511,1.2000000000000002,0.5
100,0.013352343411200812,1.2000000000000002,0.45
100,0.006632295946753988,1.2000000000000002,0.4
100,0.0189886565449294,1.2000000000000002,0.65
100,0.006857090389634869,1.2000000000000002,0.65
100,0.0008631084004037021,1.2000000000000002,0.55
100,0.021535679908645505,1.2000000000000002,0.5
100,0.003960266454611987,1.2000000000000002,0.55
100,0.0017235777410715702,1.2000000000000002,0.6
100,0.002656116604119802,1.2000000000000002,0.65
100,0.0017539353578475533,1.2000000000000002,0.75
100,0.011082047164031333,1.2000000000000002,0.45
100,0.0015080986496837801,1.2000000000000002,0.55
100,0.005270537705476351,1.2000000000000002,0.6
100,0.001561492487558529,1.2000000000000002,0.5
100,0.0036594315444716564,1.2000000000000002,0.6
100,0.001670674425881825,1.2000000000000002,0.3
100,0.019715643289102736,1.2000000000000002,0.5
100,0.006658577178520516,1.2000000000000002,0.75
100,0.002662755048931729,1.2000000000000002,0.75
100,0.016461275964352252,1.2000000000000002,0.4
100,0.01415673558732812,1.2000000000000002,0.75
100,0.006841468586653707,1.2000000000000002,0.45
100,0.003942596891778227,1.2000000000000002,0.5
100,0.01686938568490838,1.2000000000000002,0.35
100,0.02421934584722937,1.2000000000000002,0.7
100,0.012531241906599213,1.2000000000000002,0.5
100,0.029211433572199165,1.2000000000000002,0.65
100,0.014573381920554733,1.2000000000000002,0.5
100,0.004042636761584917,1.2000000000000002,0.75
100,0.002778192662888433,1.2000000000000002,0.35
100,0.004071515978538952,1.2000000000000002,0.4
100,0.035533378399840526,1.2000000000000002,0.75
100,0.01808224768851255,1.2000000000000002,0.45
100,0.004535853633710459,1.2000000000000002,0.55
100,0.013366606382569144,1.2000000000000002,0.45
100,0.008324487106372165,1.2000000000000002,0.5
100,0.0032538754719137154,1.2000000000000002,0.5
100,0.0022240746932468717,1.2000000000000002,0.65
100,0.00280307866176221,1.2000000000000002,0.4
100,0.03600694244205611,1.2000000000000002,0.5
100,0.008344970737071801,1.2000000000000002,0.45
100,0.0025040054198066145,1.2000000000000002,0.55
100,0.009185129370703286,1.2000000000000002,0.6
100,0.00288649259911964,1.2000000000000002,0.7
100,0.02259292442137075,1.2000000000000002,0.65
100,0.003034857753864186,1.2000000000000002,0.55
100,0.0013794126322208135,1.2000000000000002,0.55
100,0.03784540069824039,1.2000000000000002,0.6
100,0.010785159357472918,1.2000000000000002,0.65
100,0.0013865776464089881,1.2000000000000002,0.65
100,0.007636052201326481,1.2000000000000002,0.5
100,0.01469597118697853,1.2000000000000002,0.6
100,0.006746411832370298,1.2000000000000002,0.35
100,0.00703182024249394,1.2000000000000002,0.6
100,0.010429744369165033,1.2000000000000002,0.25
100,0.0248861285421697,1.2000000000000002,0.45
100,0.0016142377793690729,1.2000000000000002,0.55
100,0.010849553778620786,1.2000000000000002,0.6
100,0.010609788616543653,1.2000000000000002,0.7
100,0.006790294195330319,1.2000000000000002,0.3
100,0.0017960473486968828,1.2000000000000002,0.35
100,0.0062293205300383075,1.2000000000000002,0.45
100,0.004423750026896468,1.2000000000000002,0.55
100,0.016440172498993964,1.2000000000000002,0.5
100,0.0006744794599116927,1.2000000000000002,0.7
100,0.007175935180349853,1.2000000000000002,0.65
100,0.009581843053781465,1.2000000000000002,0.5
100,0.008754182761607658,1.2000000000000002,0.45
100,0.006699499722150381,1.2000000000000002,0.35
100,0.021491264709355692,1.2000000000000002,0.7
100,0.011417430184376746,1.2000000000000002,0.75
100,0.030218023049067656,1.2000000000000002,0.65
100,0.020220108175863873,1.2000000000000002,0.4
100,0.006006821071208882,1.2000000000000002,0.4
100,0.00628525006228009,1.2000000000000002,0.4
100,0.007622653034632973,1.2000000000000002,0.45
100,0.00163542341878913,1.2000000000000002,0.65
100,0.005176139508421116,1.2000000000000002,0.7
100,0.01129252129559468,1.2000000000000002,0.65
100,0.010145750846612067,1.2000000000000002,0.7
100,0.0005087890569258227,1.2000000000000002,0.65
100,0.004263020386089476,1.2000000000000002,0.6
100,0.002635568662481385,1.2000000000000002,0.6
100,0.015829157886740133,1.2000000000000002,0.5
100,0.009031022434649188,1.2000000000000002,0.4
100,0.006887963245205979,1.2000000000000002,0.45
100,0.0012593043540264845,1.2000000000000002,0.5
100,0.006639157660716151,1.2000000000000002,0.45
100,0.01489578154043446,1.2000000000000002,0.5
100,0.0006487831192583789,1.2000000000000002,0.4
100,0.015185349266774922,1.2000000000000002,0.6
100,0.01875972759855297,1.2000000000000002,0.5
100,0.004084875704277275,1.2000000000000002,0.6
100,0.0016848065684539602,1.2000000000000002,0.5
100,0.009429500397795675,1.2000000000000002,0.7
100,0.0062596617515051954,1.2000000000000002,0.65
100,0.0031765652624316685,1.2000000000000002,0.4
