n,margin,constant,svm_error
100,0.30000000000000004,21,0.55
100,0.30000000000000004,21,0.55
100,0.30000000000000004,21,0.55
100,0.30000000000000004,21,0.55
100,0.30000000000000004,21,0.7
100,0.4,21,0.6
100,0.4,21,0.5
100,0.4,21,0.5
100,0.4,21,0.4
100,0.4,21,0.4
100,0.4,21,0.7
100,0.4,21,0.7
100,0.4,21,0.65
100,0.4,21,0.55
100,0.4,21,0.45
100,0.4,21,0.55
100,0.4,21,0.25
100,0.4,21,0.7
100,0.4,21,0.25
100,0.4,21,0.6
100,0.4,21,0.4
100,0.4,21,0.75
100,0.4,21,0.7
100,0.4,21,0.4
100,0.4,21,0.5
100,0.4,21,0.55
100,0.4,21,0.5
100,0.4,21,0.6
100,0.4,21,0.65
100,0.4,21,0.7
100,0.4,21,0.3
100,0.4,21,0.45
100,0.4,21,0.65
100,0.4,21,0.45
100,0.4,21,0.55
100,0.4,21,0.65
100,0.4,21,0.5
100,0.4,21,0.6
100,0.4,21,0.5
100,0.4,21,0.45
100,0.4,21,0.6
100,0.4,21,0.2
100,0.4,21,0.5
100,0.4,21,0.35
100,0.4,21,0.6
100,0.4,21,0.45
100,0.4,21,0.55
100,0.4,21,0.75
100,0.4,21,0.3
100,0.4,21,0.45
100,0.4,21,0.4
100,0.4,21,0.5
100,0.4,21,0.6
100,0.4,21,0.25
100,0.4,21,0.6
100,0.4,21,0.7
100,0.4,21,0.45
100,0.4,21,0.5
100,0.4,21,0.65
100,0.4,21,0.55
100,0.4,21,0.55
100,0.4,21,0.6
100,0.4,21,0.45
100,0.4,21,0.4
100,0.4,21,0.55
100,0.4,21,0.55
100,0.4,21,0.7
100,0.4,21,0.5
100,0.4,21,0.45
100,0.4,21,0.65
100,0.4,21,0.4
100,0.4,21,0.5
100,0.4,21,0.65
100,0.4,21,0.6
100,0.4,21,0.4
100,0.4,21,0.6
100,0.4,21,0.55
100,0.4,21,0.5
100,0.4,21,0.65
100,0.4,21,0.4
100,0.4,21,0.3
100,0.4,21,0.5
100,0.4,21,0.55
100,0.4,21,0.5
100,0.4,21,0.45
100,0.4,21,0.7
100,0.4,21,0.6
100,0.4,21,0.55
100,0.4,21,0.7
100,0.4,21,0.75
100,0.4,21,0.7
100,0.4,21,0.5
100,0.4,21,0.45
100,0.4,21,0.5
100,0.4,21,0.5
100,0.4,21,0.55
100,0.4,21,0.5
100,0.4,21,0.65
100,0.4,21,0.4
100,0.4,21,0.55
100,0.4,21,0.6
100,0.4,21,0.6
100,0.4,21,0.6
100,0.4,21,0.3
100,0.4,21,0.5
100,0.5,21,0.7
100,0.5,21,0.55
100,0.5,21,0.4
100,0.5,21,0.5
100,0.5,21,0.7
100,0.5,21,0.4
100,0.5,21,0.6
100,0.5,21,0.7
100,0.5,21,0.7
100,0.5,21,0.5
100,0.5,21,0.7
100,0.5,21,0.45
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.6
100,0.5,21,0.55
100,0.5,21,0.75
100,0.5,21,0.55
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.65
100,0.5,21,0.65
100,0.5,21,0.45
100,0.5,21,0.45
100,0.5,21,0.5
100,0.5,21,0.6
100,0.5,21,0.5
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.75
100,0.5,21,0.7
100,0.5,21,0.65
100,0.5,21,0.45
100,0.5,21,0.55
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.65
100,0.5,21,0.15
100,0.5,21,0.6
100,0.5,21,0.65
100,0.5,21,0.55
100,0.5,21,0.45
100,0.5,21,0.4
100,0.5,21,0.65
100,0.5,21,0.55
100,0.5,21,0.55
100,0.5,21,0.4
100,0.5,21,0.5
100,0.5,21,0.4
100,0.5,21,0.4
100,0.5,21,0.6
100,0.5,21,0.4
100,0.5,21,0.5
100,0.5,21,0.35
100,0.5,21,0.35
100,0.5,21,0.7
100,0.5,21,0.65
100,0.5,21,0.75
100,0.5,21,0.45
100,0.5,21,0.5
100,0.5,21,0.55
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.45
100,0.5,21,0.45
100,0.5,21,0.5
100,0.5,21,0.65
100,0.5,21,0.4
100,0.5,21,0.75
100,0.5,21,0.55
100,0.5,21,0.55
100,0.5,21,0.65
100,0.5,21,0.55
100,0.5,21,0.5
100,0.5,21,0.7
100,0.5,21,0.55
100,0.5,21,0.4
100,0.5,21,0.65
100,0.5,21,0.5
100,0.5,21,0.5
100,0.5,21,0.5
100,0.5,21,0.55
100,0.5,21,0.6
100,0.5,21,0.6
100,0.5,21,0.5
100,0.5,21,0.45
100,0.5,21,0.45
100,0.5,21,0.6
100,0.5,21,0.6
100,0.5,21,0.8
100,0.5,21,0.55
100,0.5,21,0.45
100,0.5,21,0.4
100,0.5,21,0.6
100,0.5,21,0.55
100,0.5,21,0.4
100,0.5,21,0.7
100,0.5,21,0.65
100,0.5,21,0.35
100,0.5,21,0.45
100,0.6000000000000001,21,0.8
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.3
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.35
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.35
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.75
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.3
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.6
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.35
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.4
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.35
100,0.6000000000000001,21,0.8
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.65
100,0.6000000000000001,21,0.55
100,0.6000000000000001,21,0.45
100,0.6000000000000001,21,0.5
100,0.6000000000000001,21,0.7
100,0.6000000000000001,21,0.7
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.2
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.8
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.9
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.75
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.35
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.85
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.4
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.35
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.55
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.75
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.8
100,0.7000000000000001,21,0.25
100,0.7000000000000001,21,0.7
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.5
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.65
100,0.7000000000000001,21,0.6
100,0.7000000000000001,21,0.45
100,0.7000000000000001,21,0.55
100,0.8,21,0.65
100,0.8,21,0.6
100,0.8,21,0.5
100,0.8,21,0.6
100,0.8,21,0.8
100,0.8,21,0.4
100,0.8,21,0.5
100,0.8,21,0.6
100,0.8,21,0.55
100,0.8,21,0.65
100,0.8,21,0.3
100,0.8,21,0.5
100,0.8,21,0.3
100,0.8,21,0.5
100,0.8,21,0.35
100,0.8,21,0.65
100,0.8,21,0.5
100,0.8,21,0.55
100,0.8,21,0.4
100,0.8,21,0.45
100,0.8,21,0.6
100,0.8,21,0.5
100,0.8,21,0.55
100,0.8,21,0.45
100,0.8,21,0.45
100,0.8,21,0.55
100,0.8,21,0.6
100,0.8,21,0.55
100,0.8,21,0.55
100,0.8,21,0.55
100,0.8,21,0.55
100,0.8,21,0.5
100,0.8,21,0.6
100,0.8,21,0.65
100,0.8,21,0.55
100,0.8,21,0.5
100,0.8,21,0.6
100,0.8,21,0.5
100,0.8,21,0.6
100,0.8,21,0.6
100,0.8,21,0.8
100,0.8,21,0.55
100,0.8,21,0.45
100,0.8,21,0.65
100,0.8,21,0.65
100,0.8,21,0.5
100,0.8,21,0.55
100,0.8,21,0.6
100,0.8,21,0.25
100,0.8,21,0.7
100,0.8,21,0.55
100,0.8,21,0.4
100,0.8,21,0.5
100,0.8,21,0.7
100,0.8,21,0.75
100,0.8,21,0.75
100,0.8,21,0.4
100,0.8,21,0.65
100,0.8,21,0.7
100,0.8,21,0.65
100,0.8,21,0.7
100,0.8,21,0.55
100,0.8,21,0.65
100,0.8,21,0.25
100,0.8,21,0.5
100,0.8,21,0.5
100,0.8,21,0.45
100,0.8,21,0.65
100,0.8,21,0.55
100,0.8,21,0.6
100,0.8,21,0.55
100,0.8,21,0.6
100,0.8,21,0.5
100,0.8,21,0.4
100,0.8,21,0.7
100,0.8,21,0.5
100,0.8,21,0.55
100,0.8,21,0.65
100,0.8,21,0.55
100,0.8,21,0.6
100,0.8,21,0.65
100,0.8,21,0.45
100,0.8,21,0.3
100,0.8,21,0.4
100,0.8,21,0.4
100,0.8,21,0.55
100,0.8,21,0.4
100,0.8,21,0.55
100,0.8,21,0.4
100,0.8,21,0.65
100,0.8,21,0.5
100,0.8,21,0.65
100,0.8,21,0.55
100,0.8,21,0.55
100,0.8,21,0.4
100,0.8,21,0.3
100,0.8,21,0.6
100,0.8,21,0.45
100,0.8,21,0.6
100,0.8,21,0.5
100,0.9,21,0.6
100,0.9,21,0.55
100,0.9,21,0.5
100,0.9,21,0.65
100,0.9,21,0.3
100,0.9,21,0.45
100,0.9,21,0.6
100,0.9,21,0.6
100,0.9,21,0.5
100,0.9,21,0.5
100,0.9,21,0.8
100,0.9,21,0.5
100,0.9,21,0.35
100,0.9,21,0.6
100,0.9,21,0.6
100,0.9,21,0.65
100,0.9,21,0.5
100,0.9,21,0.4
100,0.9,21,0.5
100,0.9,21,0.55
100,0.9,21,0.6
100,0.9,21,0.45
100,0.9,21,0.5
100,0.9,21,0.55
100,0.9,21,0.55
100,0.9,21,0.65
100,0.9,21,0.7
100,0.9,21,0.55
100,0.9,21,0.5
100,0.9,21,0.5
100,0.9,21,0.55
100,0.9,21,0.5
100,0.9,21,0.45
100,0.9,21,0.5
100,0.9,21,0.5
100,0.9,21,0.35
100,0.9,21,0.75
100,0.9,21,0.5
100,0.9,21,0.7
100,0.9,21,0.65
100,0.9,21,0.5
100,0.9,21,0.55
100,0.9,21,0.55
100,0.9,21,0.8
100,0.9,21,0.5
100,0.9,21,0.45
100,0.9,21,0.4
100,0.9,21,0.8
100,0.9,21,0.7
100,0.9,21,0.75
100,0.9,21,0.7
100,0.9,21,0.55
100,0.9,21,0.55
100,0.9,21,0.5
100,0.9,21,0.55
100,0.9,21,0.6
100,0.9,21,0.55
100,0.9,21,0.55
100,0.9,21,0.45
100,0.9,21,0.6
100,0.9,21,0.35
100,0.9,21,0.6
100,0.9,21,0.6
100,0.9,21,0.55
100,0.9,21,0.75
100,0.9,21,0.5
100,0.9,21,0.65
100,0.9,21,0.55
100,0.9,21,0.45
100,0.9,21,0.6
100,0.9,21,0.55
100,0.9,21,0.55
100,0.9,21,0.7
100,0.9,21,0.3
100,0.9,21,0.4
100,0.9,21,0.55
100,0.9,21,0.4
100,0.9,21,0.6
100,0.9,21,0.6
100,0.9,21,0.65
100,0.9,21,0.55
100,0.9,21,0.45
100,0.9,21,0.6
100,0.9,21,0.6
100,0.9,21,0.75
100,0.9,21,0.45
100,0.9,21,0.7
100,0.9,21,0.65
100,0.9,21,0.5
100,0.9,21,0.6
100,0.9,21,0.35
100,0.9,21,0.5
100,0.9,21,0.4
100,0.9,21,0.45
100,0.9,21,0.75
100,0.9,21,0.65
100,0.9,21,0.55
100,0.9,21,0.75
100,0.9,21,0.45
100,0.9,21,0.6
100,0.0,31,0.4
100,0.0,31,0.35
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.7
100,0.0,31,0.4
100,0.0,31,0.55
100,0.0,31,0.6
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.3
100,0.0,31,0.6
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.55
100,0.0,31,0.45
100,0.0,31,0.45
100,0.0,31,0.55
100,0.0,31,0.55
100,0.0,31,0.5
100,0.0,31,0.6
100,0.0,31,0.65
100,0.0,31,0.6
100,0.0,31,0.6
100,0.0,31,0.55
100,0.0,31,0.45
100,0.0,31,0.35
100,0.0,31,0.6
100,0.0,31,0.5
100,0.0,31,0.65
100,0.0,31,0.55
100,0.0,31,0.5
100,0.0,31,0.35
100,0.0,31,0.6
100,0.0,31,0.6
100,0.0,31,0.5
100,0.0,31,0.4
100,0.0,31,0.5
100,0.0,31,0.5
100,0.0,31,0.4
100,0.0,31,0.65
100,0.0,31,0.45
100,0.0,31,0.6
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.65
100,0.0,31,0.6
100,0.0,31,0.2
100,0.0,31,0.55
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.55
100,0.0,31,0.5
100,0.0,31,0.65
100,0.0,31,0.45
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.75
100,0.0,31,0.6
100,0.0,31,0.6
100,0.0,31,0.45
100,0.0,31,0.75
100,0.0,31,0.55
100,0.0,31,0.7
100,0.0,31,0.55
100,0.0,31,0.55
100,0.0,31,0.6
100,0.0,31,0.55
100,0.0,31,0.65
100,0.0,31,0.65
100,0.0,31,0.55
100,0.0,31,0.6
100,0.0,31,0.5
100,0.0,31,0.5
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.6
100,0.0,31,0.4
100,0.0,31,0.6
100,0.0,31,0.65
100,0.0,31,0.4
100,0.0,31,0.55
100,0.0,31,0.45
100,0.0,31,0.5
100,0.0,31,0.65
100,0.0,31,0.55
100,0.0,31,0.65
100,0.0,31,0.5
100,0.0,31,0.35
100,0.0,31,0.45
100,0.0,31,0.45
100,0.0,31,0.55
100,0.0,31,0.65
100,0.0,31,0.45
100,0.0,31,0.6
100,0.0,31,0.5
100,0.0,31,0.6
100,0.0,31,0.55
100,0.0,31,0.6
100,0.0,31,0.5
100,0.1,31,0.45
100,0.1,31,0.55
100,0.1,31,0.5
100,0.1,31,0.6
100,0.1,31,0.55
100,0.1,31,0.5
100,0.1,31,0.35
100,0.1,31,0.55
100,0.1,31,0.45
100,0.1,31,0.6
100,0.1,31,0.55
100,0.1,31,0.6
100,0.1,31,0.5
100,0.1,31,0.65
100,0.1,31,0.6
100,0.1,31,0.75
100,0.1,31,0.45
100,0.1,31,0.55
100,0.1,31,0.4
100,0.1,31,0.4
100,0.1,31,0.6
100,0.1,31,0.7
100,0.1,31,0.6
100,0.1,31,0.35
100,0.1,31,0.55
100,0.1,31,0.55
100,0.1,31,0.45
100,0.1,31,0.55
100,0.1,31,0.2
100,0.1,31,0.6
100,0.1,31,0.65
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.55
100,0.1,31,0.5
100,0.1,31,0.8
100,0.1,31,0.55
100,0.1,31,0.4
100,0.1,31,0.45
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.65
100,0.1,31,0.6
100,0.1,31,0.3
100,0.1,31,0.55
100,0.1,31,0.7
100,0.1,31,0.45
100,0.1,31,0.5
100,0.1,31,0.55
100,0.1,31,0.55
100,0.1,31,0.65
100,0.1,31,0.5
100,0.1,31,0.4
100,0.1,31,0.4
100,0.1,31,0.55
100,0.1,31,0.6
100,0.1,31,0.4
100,0.1,31,0.5
100,0.1,31,0.55
100,0.1,31,0.3
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.5
100,0.1,31,0.7
100,0.1,31,0.35
100,0.1,31,0.55
100,0.1,31,0.6
100,0.1,31,0.5
100,0.1,31,0.4
100,0.1,31,0.55
100,0.1,31,0.4
100,0.1,31,0.55
100,0.1,31,0.75
100,0.1,31,0.5
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.6
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.55
100,0.1,31,0.5
100,0.1,31,0.6
100,0.1,31,0.35
100,0.1,31,0.5
100,0.1,31,0.45
100,0.1,31,0.6
100,0.1,31,0.4
100,0.1,31,0.55
100,0.1,31,0.55
100,0.1,31,0.65
100,0.1,31,0.75
100,0.1,31,0.55
100,0.1,31,0.7
100,0.1,31,0.6
100,0.1,31,0.55
100,0.1,31,0.55
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.55
100,0.2,31,0.7
100,0.2,31,0.65
100,0.2,31,0.55
100,0.2,31,0.55
100,0.2,31,0.65
100,0.2,31,0.55
100,0.2,31,0.55
100,0.2,31,0.65
100,0.2,31,0.5
100,0.2,31,0.5
100,0.2,31,0.6
100,0.2,31,0.7
100,0.2,31,0.6
100,0.2,31,0.5
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.6
100,0.2,31,0.6
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.65
100,0.2,31,0.55
100,0.2,31,0.4
100,0.2,31,0.6
100,0.2,31,0.45
100,0.2,31,0.75
100,0.2,31,0.75
100,0.2,31,0.45
100,0.2,31,0.6
100,0.2,31,0.45
100,0.2,31,0.8
100,0.2,31,0.45
100,0.2,31,0.5
100,0.2,31,0.55
100,0.2,31,0.6
100,0.2,31,0.7
100,0.2,31,0.65
100,0.2,31,0.5
100,0.2,31,0.35
100,0.2,31,0.6
100,0.2,31,0.5
100,0.2,31,0.65
100,0.2,31,0.55
100,0.2,31,0.4
100,0.2,31,0.55
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.45
100,0.2,31,0.45
100,0.2,31,0.8
100,0.2,31,0.55
100,0.2,31,0.35
100,0.2,31,0.55
100,0.2,31,0.55
100,0.2,31,0.65
100,0.2,31,0.75
100,0.2,31,0.6
100,0.2,31,0.45
100,0.2,31,0.45
100,0.2,31,0.5
100,0.2,31,0.45
100,0.2,31,0.75
100,0.2,31,0.4
100,0.2,31,0.4
100,0.2,31,0.75
100,0.2,31,0.55
100,0.2,31,0.65
100,0.2,31,0.5
100,0.2,31,0.4
100,0.2,31,0.65
100,0.2,31,0.6
100,0.2,31,0.5
100,0.2,31,0.55
100,0.2,31,0.55
100,0.2,31,0.65
100,0.2,31,0.3
100,0.2,31,0.6
100,0.2,31,0.5
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.4
100,0.2,31,0.65
100,0.2,31,0.55
100,0.2,31,0.5
100,0.2,31,0.75
100,0.2,31,0.6
100,0.2,31,0.45
100,0.2,31,0.75
100,0.2,31,0.75
100,0.2,31,0.3
100,0.2,31,0.35
100,0.2,31,0.5
100,0.2,31,0.3
100,0.2,31,0.45
100,0.2,31,0.7
100,0.2,31,0.45
100,0.2,31,0.55
100,0.30000000000000004,31,0.3
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.35
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.35
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.8
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.4
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.75
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.35
100,0.30000000000000004,31,0.65
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.6
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.5
100,0.30000000000000004,31,0.75
100,0.30000000000000004,31,0.35
100,0.30000000000000004,31,0.45
100,0.30000000000000004,31,0.35
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.7
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.55
100,0.30000000000000004,31,0.35
100,0.4,31,0.55
100,0.4,31,0.5
100,0.4,31,0.55
100,0.4,31,0.45
100,0.4,31,0.7
100,0.4,31,0.45
100,0.4,31,0.4
100,0.4,31,0.65
100,0.4,31,0.55
100,0.4,31,0.55
100,0.4,31,0.5
100,0.4,31,0.5
100,0.4,31,0.55
100,0.4,31,0.8
100,0.4,31,0.6
100,0.4,31,0.5
100,0.4,31,0.45
100,0.4,31,0.7
100,0.4,31,0.7
100,0.4,31,0.6
100,0.4,31,0.65
100,0.4,31,0.5
100,0.4,31,0.8
100,0.4,31,0.5
100,0.4,31,0.6
100,0.4,31,0.6
100,0.4,31,0.6
100,0.4,31,0.75
100,0.4,31,0.55
100,0.4,31,0.7
100,0.4,31,0.65
100,0.4,31,0.65
100,0.4,31,0.65
